CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,04,77501926,0002,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 4.25,- 0.50," 85","    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796387,32,00,20221230,0
AA30,060000,04,77501950,0001,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 3.75,- 1.25," 10","    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796394,32,00,20221230,0
AA30,060000,04,77501950,0002,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 2.50,- 1.25,170,"    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796394,32,00,20221230,0
AA30,060000,03,77501957,0001,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 4.75,- 1.50,180,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796399,32,00,20221230,0
AA30,060000,03,77501957,0002,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 4.75,- 1.50,165,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796399,32,00,20221230,0
AA30,060002,03,77501963,0001,RX,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 3.50,- 0.25,170,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796349,31,04,20221230,0
AA30,060002,03,77501963,0002,RX,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 1.75,- 1.00,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796349,31,04,20221230,0
AA30,060002,03,77501964,0001,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 3.50,- 0.25,170,"    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796349,32,01,20221230,0
AA30,060002,03,77501964,0002,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 1.75,- 1.00,180,"    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796349,32,01,20221230,0
AA30,060002,03,77501966,0001,RX,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 4.75,- 1.50,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796399,31,04,20221230,0
AA30,060002,03,77501966,0002,RX,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 4.75,- 1.50,165,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796399,31,04,20221230,0
AA30,060002,03,77501967,0001,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 4.75,- 1.50,180,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796399,32,01,20221230,0
AA30,060002,03,77501967,0002,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 4.75,- 1.50,165,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796399,32,01,20221230,0
