CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,77501556,0002,RX,L,351587500070,00001672,"BSCD15      ","        ",HARD-SFT,M,- 4.50,- 0.75,100,2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794806,31,04,20221230,0
AA30,060000,01,77501557,0001,RX,R,351587500070,00001672,"BSCD15      ","        ",HARD-SFT,M,- 4.00,- 0.50," 75",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794806,32,01,20221230,0
AA30,060000,01,77501557,0002,RX,L,351587500070,00001672,"BSCD15      ","        ",HARD-SFT,M,- 4.50,- 0.75,100,2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794806,32,01,20221230,0
AA30,060000,01,77501559,0001,RX,R,358578506970,00001638,"LSBS67S5B   ","        ","HARD-BA ",M,- 8.25,- 1.00,170,2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794807,31,04,20221230,0
AA30,060000,01,77501559,0002,RX,L,358578506970,00001638,"LSBS67S5B   ","        ","HARD-BA ",M,- 8.25,- 2.00,170,2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794807,31,04,20221230,0
AA30,060000,01,77501560,0001,RX,R,358578506970,00001638,"LSBS67S5B   ","        ","HARD-BA ",M,- 8.25,- 1.00,170,2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794807,32,01,20221230,0
AA30,060000,01,77501560,0002,RX,L,358578506970,00001638,"LSBS67S5B   ","        ","HARD-BA ",M,- 8.25,- 2.00,170,2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794807,32,01,20221230,0
AA30,060000,01,77501563,0001,RX,P,361107600075,00001638,"NL174       ","        ","HARD-BA ",M,- 9.25,- 3.75," 05","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794581,31,04,20221230,0
AA30,060000,01,77501563,0002,RX,P,361107600075,00001638,"NL174       ","        ","HARD-BA ",M,-10.00,- 3.25,160,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794581,31,04,20221230,0
AA30,060000,01,77501564,0001,RX,P,361107600075,00001638,"NL174       ","        ","HARD-BA ",M,- 9.25,- 3.75," 05","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794581,32,01,20221230,0
