CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,77501848,0001,RX,P,358107607075,00001638,"NL167S5O    ","        ","HARD-BA ",M,- 8.50,- 3.75,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793159,32,01,20221230,0
AA30,060000,01,77501848,0002,RX,P,358107607075,00001638,"NL167S5O    ","        ","HARD-BA ",M,- 5.00,- 3.00,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793159,32,01,20221230,0
AA30,060000,01,77501850,0001,RX,P,360107606875,00001672,"NL16S5G     ","        ",HARD-SFT,M,- 8.00,- 1.00," 50","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793218,31,04,20221230,0
AA30,060000,01,77501850,0002,RX,P,360107606875,00001672,"NL16S5G     ","        ",HARD-SFT,M,- 7.25,- 0.75,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793218,31,04,20221230,0
AA30,060000,01,77501851,0001,RX,P,360107606875,00001672,"NL16S5G     ","        ",HARD-SFT,M,- 8.00,- 1.00," 50","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793218,32,01,20221230,0
AA30,060000,01,77501851,0002,RX,P,360107606875,00001672,"NL16S5G     ","        ",HARD-SFT,M,- 7.25,- 0.75,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793218,32,01,20221230,0
AA30,060000,01,77501853,0001,RX,R,360584906870,00001638,"BAMPS60S5G  ","        ","HARD-BA ",M,- 5.50,- 0.50,175,2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13791939,31,04,20221230,0
AA30,060000,01,77501853,0002,RX,L,360584906870,00001638,"BAMPS60S5G  ","        ","HARD-BA ",M,- 5.25,- 0.50," 35",2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13791939,31,04,20221230,0
AA30,060000,01,77501854,0001,RX,R,360584906870,00001638,"BAMPS60S5G  ","        ","HARD-BA ",M,- 5.50,- 0.50,175,2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13791939,32,01,20221230,0
AA30,060000,01,77501854,0002,RX,L,360584906870,00001638,"BAMPS60S5G  ","        ","HARD-BA ",M,- 5.25,- 0.50," 35",2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13791939,32,01,20221230,0
AA30,060000,01,77501856,0001,RX,R,358583906870,00001638,"DLS67BS5G   ","        ","HARD-BA ",M,- 9.50,- 2.25,177,1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792696,31,04,20221230,0
AA30,060000,01,77501856,0002,RX,L,358583906870,00001638,"DLS67BS5G   ","        ","HARD-BA ",M,- 9.00,- 3.00,175,1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792696,31,04,20221230,0
AA30,060000,01,77501857,0001,RX,R,358583906870,00001638,"DLS67BS5G   ","        ","HARD-BA ",M,- 9.50,- 2.25,177,1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792696,32,01,20221230,0
AA30,060000,01,77501857,0002,RX,L,358583906870,00001638,"DLS67BS5G   ","        ","HARD-BA ",M,- 9.00,- 3.00,175,1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792696,32,01,20221230,0
AA30,060003,04,77501879,0001,RX,P,360107100075,00001686,"SL16AS      ","        ",HARD-PBC,M,- 1.00,- 0.50," 70","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796266,31,04,20221230,0
AA30,060003,04,77501879,0002,RX,P,360107100075,00001686,"SL16AS      ","        ",HARD-PBC,M,- 2.25,- 0.50,130,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796266,31,04,20221230,0
AA30,060003,04,77501880,0001,ST,P,360107100075,00001686,"SL16AS      ","        ",HARD-PBC,M,- 1.00,- 0.50," 70","    ",75,"PNL16MUV75SHVBAY    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796266,32,01,20221230,0
AA30,060003,04,77501880,0002,ST,P,360107100075,00001686,"SL16AS      ","        ",HARD-PBC,M,- 2.25,- 0.50,130,"    ",75,"PNL16MUV75SHVBAY    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796266,32,01,20221230,0
AA30,060003,04,77501881,0001,RX,P,360107100075,00001686,"SL16AS      ","        ",HARD-PBC,M,- 5.75,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796311,31,04,20221230,0
AA30,060003,04,77501881,0002,RX,P,360107100075,00001686,"SL16AS      ","        ",HARD-PBC,M,- 6.00,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796311,31,04,20221230,0
AA30,060003,04,77501882,0001,ST,P,360107100075,00001686,"SL16AS      ","        ",HARD-PBC,M,- 5.75,"      ","   ","    ",75,"PNL16MUV75SHVBAY    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796311,32,01,20221230,0
AA30,060003,04,77501882,0002,ST,P,360107100075,00001686,"SL16AS      ","        ",HARD-PBC,M,- 6.00,"      ","   ","    ",75,"PNL16MUV75SHVBAY    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796311,32,01,20221230,0
AA30,060000,01,77501772,0001,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 3.50,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794490,31,04,20221230,0
AA30,060000,01,77501772,0002,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 4.00,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794490,31,04,20221230,0
AA30,060000,01,77501773,0001,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 3.50,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794490,32,01,20221230,0
AA30,060000,01,77501773,0002,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 4.00,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794490,32,01,20221230,0
AA30,060000,01,77501776,0001,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 1.25,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794487,31,04,20221230,0
AA30,060000,01,77501776,0002,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 1.00,- 0.25," 15","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794487,31,04,20221230,0
AA30,060000,01,77501777,0001,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 1.25,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794487,32,01,20221230,0
